date,port_1,port_2,port_3,port_4,port_5,hl,hl_cum,h_cum,l_cum,model_name
2013-10-28,-0.29508147,3.4862554,3.1542327,3.5743,4.5988574,4.893939,13.6960745,42.154346,1.8729968,mlp_128_64_32
2013-11-28,5.14429,4.266309,4.513558,4.712401,3.6334975,-1.5107925,13.474048,43.72236,2.020792,mlp_128_64_32
2013-12-28,5.0629067,3.2182882,3.422957,2.4458213,2.5845177,-2.478389,13.115324,44.878216,2.1737318,mlp_128_64_32
2014-01-28,4.598951,-1.4712576,-1.1984206,-1.4859838,0.3369897,-4.261961,12.513735,45.03282,2.3196902,mlp_128_64_32
2014-02-28,4.126692,4.7916665,5.015842,4.6756,6.257482,2.1307902,12.801684,47.91332,2.4566836,mlp_128_64_32
2014-03-28,-1.2962193,0.003489263,0.6452039,1.1308374,0.5189011,1.8151205,13.052201,48.167133,2.4118774,mlp_128_64_32
2014-04-28,-7.3750105,-4.597286,-2.2041433,-1.9110731,-2.7464533,4.628557,13.702617,46.816784,2.160251,mlp_128_64_32
2014-05-28,-0.26435536,0.9724504,0.35923818,0.9466564,0.46550488,0.72986025,13.809925,47.03937,2.1518967,mlp_128_64_32
2014-06-28,7.1427164,5.128228,3.5515683,4.5431466,4.4570284,-2.685688,13.412176,49.180504,2.3770275,mlp_128_64_32
2014-07-28,-5.8651614,-4.9000816,-4.577042,-4.4188147,-3.813075,2.0520864,13.707926,47.267082,2.1789594,mlp_128_64_32
2014-08-28,4.0863314,4.240168,5.1116104,3.7776139,4.7437577,0.65742636,13.80462,49.556755,2.308862,mlp_128_64_32
2014-09-28,-6.203454,-3.8222063,-3.7740822,-4.653264,-4.679532,1.523922,14.0302305,47.190937,2.103598,mlp_128_64_32
2014-10-28,-0.738296,2.1159232,4.1226673,4.2573543,5.2001653,5.9384613,14.922794,49.69694,2.0806842,mlp_128_64_32
2014-11-28,-1.9079579,-0.49407667,1.0786338,1.0188202,1.2211034,3.1290612,15.421028,50.316006,2.0219061,mlp_128_64_32
2014-12-28,3.079091,1.6117405,2.1523263,1.9582213,1.3128021,-1.766289,15.130985,50.989685,2.1149535,mlp_128_64_32
2015-01-28,-1.5917556,-4.178455,-3.4132478,-2.9644408,-3.020627,-1.4288714,14.900494,49.41927,2.065371,mlp_128_64_32
2015-02-28,7.466666,5.5731273,5.8926363,6.8194146,7.301868,-0.16479826,14.8742895,53.10082,2.294252,mlp_128_64_32
2015-03-28,-0.9625964,0.61725575,0.3780561,1.1422743,0.49409744,1.4566939,15.105528,53.36813,2.2625415,mlp_128_64_32
2015-04-28,-0.6486563,-0.08177932,-0.9558515,0.06956356,0.66312,1.3117763,15.316797,53.728657,2.241379,mlp_128_64_32
2015-05-28,2.0813675,1.779008,1.1909162,1.209307,0.91361624,-1.1677513,15.126257,54.22867,2.308844,mlp_128_64_32
2015-06-28,-0.8089695,-0.07860553,0.35183018,0.45076016,0.03546158,0.8444311,15.262432,54.248257,2.2820764,mlp_128_64_32
2015-07-28,-5.0834312,-2.2148402,-1.7172955,-1.2986228,-1.3068466,3.7765846,15.876596,53.52625,2.1152344,mlp_128_64_32
2015-08-28,-6.2126627,-3.9942238,-5.1853766,-4.370763,-4.8027754,1.4098873,16.114538,50.907475,1.9216952,mlp_128_64_32
2015-09-28,-10.167281,-6.540914,-3.6463175,-3.7109444,-4.66422,5.5030613,17.056362,48.486397,1.6246383,mlp_128_64_32
2015-10-28,3.1180377,4.28202,5.138907,5.4918385,7.8973327,4.779295,17.919329,52.3945,1.7064755,mlp_128_64_32
2015-11-28,3.8303056,1.0621729,2.2144628,1.7098228,1.9598505,-1.870455,17.56545,53.440952,1.8101416,mlp_128_64_32
2015-12-28,-5.231272,-4.242925,-3.871979,-3.1974626,-5.216649,0.014623165,17.568167,50.60096,1.6631353,mlp_128_64_32
2016-01-28,-13.140689,-8.217323,-8.367905,-7.5999618,-8.956682,4.1840067,18.34506,45.979225,1.3131809,mlp_128_64_32
2016-02-28,-0.38266087,0.62286973,0.4719268,1.4561844,2.9958582,3.378519,18.998638,47.386658,1.3043292,mlp_128_64_32
2016-03-28,8.959434,7.865989,6.6094155,7.7586794,9.313509,0.35407543,19.069448,51.893154,1.5107841,mlp_128_64_32
2016-04-28,6.541347,2.8266609,2.2004135,2.7443135,7.367878,0.82653093,19.235327,55.790257,1.6750233,mlp_128_64_32
2016-05-28,-1.9040285,0.43304268,0.4770075,0.5568928,1.307855,3.2118835,19.885262,56.532993,1.6240902,mlp_128_64_32
2016-06-28,-1.2604916,-0.63694364,0.28579542,-1.160155,-0.5743958,0.68609583,20.028555,56.202526,1.5910139,mlp_128_64_32
2016-07-28,7.3592315,5.2046256,4.801868,5.778355,7.52727,0.16803837,20.06389,60.508312,1.7816925,mlp_128_64_32
2016-08-28,2.022735,1.6768138,1.688684,2.4475458,3.99233,1.969595,20.478765,62.96393,1.8379586,mlp_128_64_32
2016-09-28,3.5000513,1.5963248,1.623026,1.3056551,1.7341235,-1.7659278,20.099466,64.07314,1.9372888,mlp_128_64_32
2016-10-28,-11.428569,-5.156467,-3.057858,-2.8469713,-3.7773206,7.651248,21.713839,61.615124,1.6015987,mlp_128_64_32
2016-11-28,6.6709933,7.435842,9.002503,10.297568,12.0003395,5.329346,22.924337,69.12915,1.7751515,mlp_128_64_32
2016-12-28,-2.925147,1.6221815,3.1249757,3.8061662,3.0941596,6.0193067,24.364416,71.29906,1.6939743,mlp_128_64_32
2017-01-28,3.8027883,2.214759,1.5723194,1.9138393,1.6700337,-2.1327546,23.823456,72.50648,1.7964203,mlp_128_64_32
2017-02-28,3.5334737,2.191891,1.9821719,1.9666926,0.94112074,-2.5923529,23.179943,73.198265,1.895231,mlp_128_64_32
2017-03-28,1.7059048,1.7975038,0.82974666,0.25417927,0.41549146,-1.2904134,22.867922,73.50655,1.9446211,mlp_128_64_32
2017-04-28,-2.7730713,0.5210389,1.0203366,1.0539824,0.3706382,3.1437094,23.61826,73.7827,1.8629646,mlp_128_64_32
2017-05-28,-3.923573,-1.6207492,-0.57734084,-1.7537838,-2.9800668,0.94350624,23.850534,71.55412,1.7506342,mlp_128_64_32
2017-06-28,5.7430367,2.4638276,2.821778,2.6368535,3.4792254,-2.2638113,23.287964,74.078445,1.9086041,mlp_128_64_32
2017-07-28,-1.4073328,0.46890432,0.8554025,0.871496,0.038528584,1.4458613,23.639135,74.10737,1.8676705,mlp_128_64_32
2017-08-28,-0.035271827,-0.97337717,-1.4250727,-1.6447258,-2.200753,-2.165481,23.10558,72.454445,1.8666589,mlp_128_64_32
2017-09-28,6.5888247,5.2569175,6.570366,6.3812838,9.416666,2.8278413,23.787249,79.37141,2.0555382,mlp_128_64_32
2017-10-28,-0.9683308,1.3335285,1.4174963,0.60322523,-0.71951306,0.24881774,23.848923,78.79312,2.0259504,mlp_128_64_32
2017-11-28,3.942937,1.8468807,2.7062607,4.2825847,4.794184,0.8512473,24.06045,82.618546,2.145262,mlp_128_64_32
2017-12-28,3.1915781,1.6343484,0.7192527,0.36564985,1.114152,-2.0774262,23.539837,83.550186,2.2456455,mlp_128_64_32
2018-01-28,4.1245313,2.7589731,2.5663154,2.8081155,3.6480966,-0.4764347,23.422922,86.63467,2.3795133,mlp_128_64_32
2018-02-28,-4.011963,-3.984287,-4.0406427,-3.2817743,-3.7761123,0.23585057,23.480524,83.325485,2.2439284,mlp_128_64_32
2018-03-28,-0.49782163,-0.16216597,0.8034232,1.0570476,2.4296196,2.9274411,24.197178,85.37427,2.2277794,mlp_128_64_32
2018-04-28,0.59162587,1.863235,0.6539178,1.2298933,0.2367546,-0.35487127,24.10776,85.57876,2.2468758,mlp_128_64_32
2018-05-28,7.515803,5.5459003,4.602242,3.9667394,3.8785417,-3.6372612,23.194525,88.93675,2.4909046,mlp_128_64_32
2018-06-28,0.8311793,-0.04570573,0.62609076,1.3170874,1.8974878,1.0663085,23.45251,90.643295,2.51992,mlp_128_64_32
2018-07-28,-3.5994482,-0.226313,1.7351472,2.1248195,1.4278705,5.027319,24.681816,91.951836,2.3932226,mlp_128_64_32
2018-08-28,5.751198,3.0034637,3.6212208,2.0748398,2.6721754,-3.0790224,23.891068,94.43567,2.5883734,mlp_128_64_32
2018-09-28,-0.77213186,-0.83809966,-1.2645407,-1.5029289,-2.9284666,-2.1563346,23.354332,91.64087,2.5606666,mlp_128_64_32
2018-10-28,-13.049794,-10.82813,-9.652835,-8.182518,-9.133982,3.9158125,24.308,83.17907,2.0960069,mlp_128_64_32
2018-11-28,-2.249726,-1.1310458,-0.1586801,0.7116198,1.663809,3.913535,25.298437,84.57964,2.0263553,mlp_128_64_32
2018-12-28,-16.93033,-11.676328,-10.256311,-10.765482,-13.317796,3.6125345,26.248476,73.18232,1.5139832,mlp_128_64_32
2019-01-28,19.868673,13.6658325,12.0996,11.291287,13.359316,-6.5093575,24.474775,83.092575,2.0134783,mlp_128_64_32
2019-02-28,6.158022,4.8692303,4.908185,4.7937284,5.23676,-0.9212618,24.240086,87.4963,2.1990488,mlp_128_64_32
2019-03-28,2.2497678,-1.3239301,-0.5055,-1.7360406,-3.8142707,-6.0640383,22.709517,84.12081,2.27102,mlp_128_64_32
2019-04-28,-0.39211008,2.3106825,3.5173998,4.1165695,2.5378542,2.9299643,23.404196,86.28106,2.258194,mlp_128_64_32
2019-05-28,-9.452669,-7.0551844,-7.1462135,-7.0567107,-10.358687,-0.90601826,23.183088,77.23989,1.9502077,mlp_128_64_32
2019-06-28,3.0108519,5.2963376,6.6199527,6.335261,6.9357696,3.9249177,24.132256,82.66643,2.0390344,mlp_128_64_32
2019-07-28,-4.3291106,-0.8191996,1.2694036,0.5947379,-1.2059935,3.123117,24.917166,81.65742,1.9074712,mlp_128_64_32
2019-08-28,-6.905326,-4.7345376,-3.7770808,-4.247308,-6.86879,0.03653574,24.926636,75.97985,1.7067008,mlp_128_64_32
2019-09-28,-2.7227454,1.5937396,1.4761837,4.4869003,6.1360373,8.858783,27.223421,80.70336,1.6330042,mlp_128_64_32
2019-10-28,-0.5259063,0.55789036,1.5015506,1.4332206,-0.51553845,0.01036787,27.226349,80.28215,1.6191571,mlp_128_64_32
2019-11-28,5.384162,3.4734702,3.188321,2.8139544,3.5517151,-1.8324468,26.709116,83.16906,1.7601767,mlp_128_64_32
2019-12-28,8.375524,4.540939,3.0576847,3.61568,5.378704,-2.9968195,25.878723,87.69626,1.9913559,mlp_128_64_32
2000-01-28,-4.6512003,-3.4520621,-1.6871707,2.964307,21.609386,26.260586,0.2626059,0.2160939,-0.046512008,mlp_256_128_64_32
2000-02-28,2.2820077,3.994922,3.290063,9.086865,34.57317,32.29116,0.670316,0.6365361,-0.024753273,mlp_256_128_64_32
2000-03-28,4.961648,7.585176,5.592929,3.3972728,-3.7791357,-8.740784,0.52431726,0.57468915,0.02363503,mlp_256_128_64_32
2000-04-28,-15.213243,-4.9020514,-1.1849623,0.8829341,0.93262935,16.145872,0.77043164,0.58937526,-0.13209301,mlp_256_128_64_32
2000-05-28,-9.5734625,-2.4752917,-1.6321874,0.41675046,0.3989477,9.97241,0.9469863,0.595716,-0.21518171,mlp_256_128_64_32
2000-06-28,13.211043,2.277405,2.7161746,2.8796415,4.609655,-8.601389,0.77951837,0.669273,-0.11149901,mlp_256_128_64_32
2000-07-28,1.1912776,2.2770019,3.6403873,0.036259506,-5.1996894,-6.390967,0.66578996,0.582476,-0.10091448,mlp_256_128_64_32
2000-08-28,10.66452,7.9860525,4.6163955,6.233506,9.644825,-1.0196953,0.64880407,0.73510313,-0.0050312877,mlp_256_128_64_32
2000-09-28,-0.25175843,-1.1123942,-1.9713198,-1.0051904,-5.4314356,-5.179677,0.56340134,0.6408621,-0.007536173,mlp_256_128_64_32
2000-10-28,-6.7897487,-1.3374193,-1.9525104,-0.08757096,-5.736258,1.0534906,0.57987154,0.546738,-0.074921966,mlp_256_128_64_32
2000-11-28,-10.9119005,-4.13495,-4.012233,-8.304474,-14.564764,-3.6528635,0.522161,0.3214593,-0.17586553,mlp_256_128_64_32
2000-12-28,1.8633674,6.0260224,5.8899226,5.4781795,1.2338954,-0.629472,0.51257944,0.33776474,-0.16050881,mlp_256_128_64_32
2001-01-28,19.45076,7.071558,7.0258355,10.228055,23.799011,4.3482513,0.5783502,0.6561396,0.0027786493,mlp_256_128_64_32
2001-02-28,-1.3232812,-0.4148689,-3.1413386,-7.956676,-13.438588,-12.115307,0.38712823,0.43357778,-0.010490954,mlp_256_128_64_32
2001-03-28,-8.441276,-4.349305,-2.2101638,-2.3535163,-3.8858056,4.55547,0.45031857,0.37787175,-0.09401816,mlp_256_128_64_32
2001-04-28,10.420957,7.400102,7.409723,8.283752,13.102867,2.6819105,0.48921478,0.55841243,0.00039374828,mlp_256_128_64_32
2001-05-28,4.9759564,4.2511687,5.002411,8.119115,12.512859,7.536903,0.60145545,0.7534144,0.050172806,mlp_256_128_64_32
2001-06-28,-0.5357462,2.0333228,0.83630425,3.1464207,3.7030306,4.2387767,0.6693375,0.8183439,0.044546604,mlp_256_128_64_32
2001-07-28,-3.3686314,0.17433529,-0.5540961,-0.7215542,-1.4771144,1.8915169,0.7009133,0.79148483,0.009359598,mlp_256_128_64_32
2001-08-28,-6.7072434,-2.2447383,-1.6832535,-0.16414113,-2.5421288,4.1651144,0.7717583,0.74594307,-0.05834061,mlp_256_128_64_32
2001-09-28,-16.335678,-11.887076,-10.666271,-9.292438,-11.363833,4.9718447,0.8598474,0.54753697,-0.21216708,mlp_256_128_64_32
2001-10-28,8.905371,6.7495394,6.6709666,5.1121035,8.877387,-0.027983665,0.85932696,0.6849178,-0.14200759,mlp_256_128_64_32
2001-11-28,7.54848,5.538188,6.6998076,7.647949,11.774536,4.226056,0.93790305,0.8833091,-0.077242255,mlp_256_128_64_32
2001-12-28,4.4136066,5.48493,6.3439665,6.0143666,10.873269,6.4596624,1.0630851,1.0880864,-0.036515355,mlp_256_128_64_32
2002-01-28,-0.39981455,0.40647033,1.3845568,1.2479985,5.3901615,5.789976,1.1825371,1.2006378,-0.040367544,mlp_256_128_64_32
2002-02-28,-5.161905,-0.45452848,0.44158012,1.486503,-1.734796,3.4271088,1.2573352,1.1624613,-0.08990288,mlp_256_128_64_32
2002-03-28,9.926142,7.4043627,8.018574,6.1504135,8.832912,-1.0932293,1.2326574,1.3534694,0.00043463707,mlp_256_128_64_32
2002-04-28,-2.1505945,0.29279652,3.0542464,2.648736,-0.8157026,1.3348918,1.262461,1.3342721,-0.021080673,mlp_256_128_64_32
2002-05-28,-3.0444303,0.07024482,-1.3367445,-0.5376357,-2.339422,0.70500827,1.2784114,1.2796636,-0.050883234,mlp_256_128_64_32
2002-06-28,-8.317442,-4.0037284,-2.7220128,-3.4363842,-9.635132,-1.3176899,1.248389,1.060015,-0.12982547,mlp_256_128_64_32
2002-07-28,-14.327829,-11.643486,-8.382239,-8.164621,-12.610232,1.717597,1.2870071,0.8002423,-0.2545026,mlp_256_128_64_32
2002-08-28,1.405944,1.5431167,0.5623789,3.156667,0.74006724,-0.66587675,1.2717783,0.81356525,-0.24402136,mlp_256_128_64_32
2002-09-28,-6.3554215,-5.5559115,-6.704802,-8.909367,-12.06098,-5.7055583,1.1421607,0.59483147,-0.292067,mlp_256_128_64_32
2002-10-28,2.4099586,0.8363725,3.2668653,4.8787966,11.64571,9.235751,1.3400054,0.780561,-0.27500612,mlp_256_128_64_32
2002-11-28,7.385725,5.2291446,7.1910553,11.661707,24.755789,17.370064,1.7464657,1.2213528,-0.22146004,mlp_256_128_64_32
2002-12-28,-4.7718043,-3.4535966,-2.3101919,-3.4735494,-6.7398276,-1.9680233,1.6924145,1.0716374,-0.25861043,mlp_256_128_64_32
2003-01-28,-2.2870474,-1.3190581,-0.89989686,-0.50376153,3.3444815,5.631529,1.8440387,1.1409228,-0.27556634,mlp_256_128_64_32
2003-02-28,-3.0733848,-2.3454735,-1.8912432,-1.6777766,-1.9690264,1.1043583,1.875447,1.0987675,-0.29783094,mlp_256_128_64_32
2003-03-28,1.1739324,1.2609361,0.6669687,1.4839578,0.76285064,-0.4110818,1.8636267,1.114778,-0.28958791,mlp_256_128_64_32
2003-04-28,12.79241,8.139262,8.272358,9.695273,14.556596,1.7641859,1.9141464,1.4226179,-0.19870907,mlp_256_128_64_32
2003-05-28,21.910084,10.5966625,8.260532,8.584151,13.176585,-8.733499,1.6596394,1.7418363,-0.023145556,mlp_256_128_64_32
2003-06-28,5.438436,4.5072613,3.2067378,3.1451628,5.205227,-0.23320913,1.6534369,1.8845551,0.029980063,mlp_256_128_64_32
2003-07-28,8.966073,4.992115,5.1101923,6.524184,9.427635,0.46156216,1.6656842,2.1565003,0.12232888,mlp_256_128_64_32
2003-08-28,6.136946,4.4108753,3.8728044,4.6812415,7.3572474,1.2203012,1.6982136,2.388732,0.1912055,mlp_256_128_64_32
2003-09-28,2.6315155,-1.2562914,0.1029106,-0.12102155,2.4733446,-0.15817094,1.6939456,2.4725468,0.2225523,mlp_256_128_64_32
2003-10-28,10.930275,7.887965,7.3114457,7.9513793,11.500749,0.5704737,1.7093139,2.8719158,0.35618067,mlp_256_128_64_32
2003-11-28,4.3066983,2.9053986,4.012624,5.242706,7.5100117,3.2033134,1.7961016,3.1626968,0.41458726,mlp_256_128_64_32
2003-12-28,1.5766889,4.7273097,4.022586,3.7675555,6.9524903,5.3758016,1.9464145,3.452108,0.43689084,mlp_256_128_64_32
2004-01-28,5.030526,2.7149715,3.6957114,4.695906,12.054411,7.023885,2.1533673,3.9887834,0.509174,mlp_256_128_64_32
2004-02-28,1.8132004,2.2028716,2.4461174,1.4131958,1.3832097,-0.42999065,2.1398082,4.057789,0.53653824,mlp_256_128_64_32
2004-03-28,-1.6306105,0.04128314,1.0409724,0.35916796,2.7019749,4.3325853,2.2758431,4.194449,0.5114833,mlp_256_128_64_32
2004-04-28,-4.4861565,-2.1440358,-2.162153,-2.5021963,-2.872258,1.6138985,2.328712,4.045251,0.44367588,mlp_256_128_64_32
2004-05-28,0.81852835,0.784054,-0.4818028,0.3545207,2.0769663,1.2584379,2.3706017,4.150039,0.45549273,mlp_256_128_64_32
2004-06-28,2.674525,3.5806935,4.175915,4.0974464,4.365643,1.691118,2.4276023,4.3748717,0.49442017,mlp_256_128_64_32
2004-07-28,-9.200422,-4.5921135,-3.7577,-4.9125395,-4.39976,4.8006625,2.59215,4.1383905,0.35692716,mlp_256_128_64_32
2004-08-28,-1.5062718,0.1921526,0.07943565,-0.1936882,-1.964836,-0.45856416,2.5756776,4.0374293,0.33648813,mlp_256_128_64_32
2004-09-28,4.0238414,3.5902207,4.231786,5.4999156,6.2404885,2.2166471,2.6549377,4.3517895,0.3902663,mlp_256_128_64_32
2004-10-28,2.1395059,1.3216501,1.8296316,2.2575102,3.0687935,0.9292877,2.6889026,4.5160246,0.42001116,mlp_256_128_64_32
2004-11-28,8.400018,6.8275514,7.7448215,9.492341,11.308944,2.908926,2.7962098,5.1398287,0.53929245,mlp_256_128_64_32
2004-12-28,4.4102983,3.3722975,3.8226547,5.1185393,8.259534,3.8492355,2.9423347,5.64695,0.6071799,mlp_256_128_64_32
2005-01-28,-2.270876,-2.2403905,-2.204419,-2.2563753,-4.6672664,-2.3963904,2.8478608,5.336719,0.57068276,mlp_256_128_64_32
2005-02-28,0.83881664,2.0538092,2.7304478,1.9963365,2.2064488,1.3676322,2.9004853,5.4765353,0.5838579,mlp_256_128_64_32
2005-03-28,-3.1997254,-2.055896,-1.6084744,-1.8127013,-2.8451283,0.3545971,2.9143164,5.2922697,0.5331788,mlp_256_128_64_32
2005-04-28,-5.7352347,-4.00259,-4.2334094,-4.85083,-6.195396,-0.4601612,2.8963044,4.9024386,0.4452474,mlp_256_128_64_32
2005-05-28,4.4641657,4.2033243,5.987063,5.6257877,8.274695,3.8105297,3.044774,5.3908477,0.5097656,mlp_256_128_64_32
2005-06-28,2.325821,3.115475,3.1185713,3.6215568,2.7291389,0.40331793,3.0610876,5.565263,0.54488003,mlp_256_128_64_32
2005-07-28,7.051696,5.4986134,5.305434,6.6522875,9.381277,2.3295813,3.1556935,6.1811686,0.6538203,mlp_256_128_64_32
2005-08-28,-1.7453965,-1.3065319,-1.8839768,-0.3018203,0.34820786,2.0936043,3.2426972,6.206174,0.6249546,mlp_256_128_64_32
2005-09-28,1.3988262,0.7767604,0.6701254,1.024011,1.2725961,-0.12623012,3.237342,6.297879,0.6476848,mlp_256_128_64_32
2005-10-28,-3.7795877,-2.1842005,-2.5461733,-0.644042,-3.0821478,0.6974399,3.2668948,6.0729475,0.58540905,mlp_256_128_64_32
2005-11-28,3.6991675,4.2896895,3.8836963,4.2296224,4.9381475,1.23898,3.3197608,6.42222,0.6440561,mlp_256_128_64_32
2005-12-28,0.4358218,0.770233,1.262867,0.48678493,0.99351037,0.5576886,3.3438516,6.495961,0.65122116,mlp_256_128_64_32
2006-01-28,10.634786,5.7719216,6.441775,7.074011,10.407785,-0.22700024,3.333991,7.276124,0.8268249,mlp_256_128_64_32
2006-02-28,-0.531342,0.20126277,1.1398402,1.591913,1.008663,1.5400051,3.400735,7.359602,0.8171183,mlp_256_128_64_32
2006-03-28,4.899175,4.3543706,3.286992,4.1708236,5.804088,0.90491295,3.440558,7.8448,0.90614223,mlp_256_128_64_32
2006-04-28,0.4948113,0.98164034,1.472042,1.5572921,1.7088728,1.2140615,3.4944692,7.995947,0.9155741,mlp_256_128_64_32
2006-05-28,-7.7829804,-3.166466,-3.413415,-3.0725338,-4.135265,3.6477156,3.6584148,7.6239405,0.7664852,mlp_256_128_64_32
2006-06-28,-2.3566546,0.14516793,-0.3041559,0.4197293,-0.68013734,1.6765172,3.7365136,7.5652857,0.7248553,mlp_256_128_64_32
2006-07-28,-4.89209,-1.2672282,-2.6054418,-2.505501,-3.713643,1.1784468,3.7923307,7.247202,0.64047384,mlp_256_128_64_32
2006-08-28,3.8042502,1.4473652,1.917796,1.8536551,3.225062,-0.57918835,3.764574,7.51318,0.7028817,mlp_256_128_64_32
2006-09-28,0.37265077,1.4573805,1.4763043,2.399539,1.718008,1.3453573,3.8286748,7.659437,0.70922744,mlp_256_128_64_32
2006-10-28,7.142786,3.6873684,4.304285,5.390215,6.87759,-0.26519585,3.8158693,8.254997,0.83131385,mlp_256_128_64_32
2006-11-28,3.431283,2.9393697,3.3365178,4.344828,4.4414687,1.0101857,3.8645186,8.666055,0.89415145,mlp_256_128_64_32
2006-12-28,1.059139,1.0649755,0.96705693,1.0014772,1.3094403,0.25030124,3.8766947,8.792626,0.9142132,mlp_256_128_64_32
2007-01-28,2.70422,1.6578954,2.211639,2.5611944,4.561731,1.8575108,3.9672794,9.23934,0.96597767,mlp_256_128_64_32
2007-02-28,-0.81256026,-0.5278585,0.26469487,-0.1039194,0.93715,1.7497103,4.054192,9.335298,0.9500029,mlp_256_128_64_32
2007-03-28,1.1329651,0.5728743,0.9524737,1.195494,1.037986,-0.09497905,4.0493917,9.442577,0.9720957,mlp_256_128_64_32
2007-04-28,3.0777013,2.6223402,1.8824394,2.8425982,4.045736,0.9680345,4.098272,9.865057,1.0327909,mlp_256_128_64_32
2007-05-28,3.1807787,3.7213082,3.0202847,3.3285365,2.2040083,-0.9767704,4.0484734,10.104525,1.0974495,mlp_256_128_64_32
2007-06-28,-0.98272777,-1.1478503,-0.1791566,-0.6441916,0.25701654,1.2397443,4.1110616,10.133065,1.0768373,mlp_256_128_64_32
2007-07-28,-5.3583384,-5.199627,-4.303739,-4.7036037,-3.7275848,1.6307535,4.194411,9.718071,0.9655533,mlp_256_128_64_32
2007-08-28,0.9701402,1.8929526,0.306416,0.1325893,-1.1399274,-2.1100676,4.084805,9.595893,0.9846219,mlp_256_128_64_32
2007-09-28,1.4435378,1.8512716,1.6888257,2.3334033,2.9032393,1.4597014,4.159028,9.903517,1.0132706,mlp_256_128_64_32
2007-10-28,2.7584002,2.088271,2.4916968,1.4291638,4.488228,1.7298276,4.24827,10.392892,1.0688045,mlp_256_128_64_32
2007-11-28,-6.409951,-5.556697,-5.7761745,-7.9086885,-10.6673155,-4.2573643,4.0248322,9.177577,0.93619514,mlp_256_128_64_32
2007-12-28,-0.639289,-2.0225446,-0.831978,-0.7522404,0.08877825,0.7280673,4.0614166,9.186612,0.9238173,mlp_256_128_64_32
2008-01-28,-5.9641805,-3.9411545,-4.822548,-5.0954657,-4.720055,1.2441254,4.1243873,8.705798,0.8090774,mlp_256_128_64_32
2008-02-28,-2.2374845,-2.0283294,-2.5289729,-2.0676258,-2.0906005,0.14688396,4.1319146,8.502889,0.7685995,mlp_256_128_64_32
2008-03-28,-3.711583,-1.1321356,-0.08950534,0.8509758,-0.5094215,3.2021613,4.296247,8.454479,0.70295656,mlp_256_128_64_32
2008-04-28,2.5908544,2.7618704,3.2959092,3.5770748,5.629066,3.0382116,4.4571586,8.986678,0.7470777,mlp_256_128_64_32
2008-05-28,3.0157564,2.366476,3.6273308,3.9829926,4.0531325,1.0373762,4.5137696,9.391451,0.79976535,mlp_256_128_64_32
2008-06-28,-9.802138,-9.991794,-9.545414,-9.165421,-8.778006,1.0241327,4.5702376,8.479289,0.6233499,mlp_256_128_64_32
2008-07-28,-1.7945403,1.1929368,3.9550092,3.6606605,1.9284846,3.7230248,4.777619,8.662096,0.59421825,mlp_256_128_64_32
2008-08-28,1.8911874,2.4210594,2.5082774,3.8176005,3.416715,1.5255275,4.8657584,8.992223,0.62436783,mlp_256_128_64_32
2008-09-28,-15.596559,-10.383255,-8.5626,-6.647627,-8.0321665,7.564392,5.3094673,8.1896305,0.37102234,mlp_256_128_64_32
2008-10-28,-23.841238,-20.23055,-19.855518,-19.083908,-22.05115,1.7900887,5.422413,6.1632113,0.04415369,mlp_256_128_64_32
2008-11-28,-12.771669,-10.800606,-12.894652,-10.771401,-13.121068,-0.3493986,5.3999734,5.2233214,-0.089202106,mlp_256_128_64_32
2008-12-28,0.07014324,6.255972,5.0066285,6.8662224,7.8316054,7.761462,5.896705,5.7107077,-0.08856326,mlp_256_128_64_32
2009-01-28,-7.3197803,-7.090673,-8.239645,-6.2070274,2.7749197,10.0947,6.592907,5.8969245,-0.15527838,mlp_256_128_64_32
2009-02-28,-11.72437,-10.892788,-10.924277,-11.269175,-12.950537,-1.2261667,6.499805,5.0037355,-0.2543167,mlp_256_128_64_32
2009-03-28,11.068425,8.608199,8.465139,13.883489,19.98859,8.920165,7.1688004,6.2037973,-0.17178124,mlp_256_128_64_32
2009-04-28,14.502263,12.240491,19.86157,21.280306,36.38334,21.881077,8.956223,8.8247795,-0.05167079,mlp_256_128_64_32
2009-05-28,16.11688,8.692444,6.0242405,4.936899,13.134176,-2.9827042,8.659258,10.115183,0.1011703,mlp_256_128_64_32
2009-06-28,1.8258146,1.2909899,3.5402184,3.2201104,4.467029,2.6412144,8.914379,10.611702,0.121275544,mlp_256_128_64_32
2009-07-28,11.316862,9.647837,8.769676,9.5333805,13.729845,2.412983,9.153612,12.205971,0.2481687,mlp_256_128_64_32
2009-08-28,6.3017225,3.8399234,3.3237681,4.03585,15.09045,8.788728,10.045985,14.198812,0.3268249,mlp_256_128_64_32
2009-09-28,10.035416,5.780913,6.1407456,4.352285,6.696297,-3.3391185,9.677147,15.216568,0.4599774,mlp_256_128_64_32
2009-10-28,-6.1290264,-4.0484414,-5.3123093,-4.250579,-5.028104,1.1009226,9.794694,14.401182,0.37049496,mlp_256_128_64_32
2009-11-28,5.1937656,1.9546988,3.9132478,4.2021003,2.2702205,-2.9235451,9.479107,14.750823,0.4416753,mlp_256_128_64_32
2009-12-28,5.4262686,5.593995,6.2522182,6.9242454,10.568108,5.141839,10.017926,16.415386,0.5199044,mlp_256_128_64_32
